,BonusAmount,Trialid,action,comments,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,indexOf,interest,length,outcomeRT,pbGamble,phase,recordedPresses,recordedTimes,response,standardGamble,status,switchTimes,template,templates,trialNumber,understand,uniqueid,viewTime
400,,31,,,,,,,1230.490861,0,,,,,0,12,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,jkey,fkey,jkey",",2428,3026,3842,4361,4908,5516,6660,7261,8377,9300,9998",failOutcome,1,,",2309,2,65,0,1646,1102,258,133",,,116,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
401,,29,,,,,,,792.6135093,0,,,,,0,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1300,2038,2932,3800,4538,5310,6104,6840",failOutcome,9,,",1260,73,218,227,153,103,193,93",,,117,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
402,,28,,,,,,,2995.08591,0,,,,,0,36,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1306,1986,2716,3535,4427,5282,6083,6887,7517",failOutcome,8,,",1826,144,194,294,181,270,85,22",,,118,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
403,,75,,,,,,,1069.836473,0,,,,,0,12,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1113,1920,2865,3568,4410,5142,5897,6569",failOutcome,5,,",1048,144,291,83,224,124,87,90",,,119,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
404,,8,,,,,,,2846.883269,0,,,,,0,36,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1126,1760,2762,3510,4254,4986,5530,6241,6710,7339",failOutcome,8,,",1011,3,405,124,93,16,22,1167",,,120,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
405,,22,,,,,,,2176.346589,0,,,,,0,24,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",20210,21175,22179,22870,23840,24532,25319,26070",failOutcome,2,,",20150,315,338,60,265,145,132,198",,,121,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
406,,86,,,,,,,3388.982157,0,,,,,0,47,,",jkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1408,1458,1897,2549,3580,4367,5226,6127,6974,7782",failOutcome,6,,",1757,119,329,162,250,258,192,204",,,122,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
407,,35,,,,,,,3505.961759,0,,,,,0,48,,",jkey,fkey,jkey,fkey,jkey,fkey,fkey,jkey,fkey,jkey,fkey,jkey",",1303,2160,2822,3762,4362,5001,6469,8023,8591,9372,9872,11466",failOutcome,5,,",2013,114,305,24,1395,933,1195,1053",,,123,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
408,,1,,,,,,,2775.188801,0,,,,,0,23,,",jkey,fkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1247,1835,2605,3629,4378,5371,6167,7422,8096",failOutcome,1,,",1165,708,423,64,417,133,640,23",,,124,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
409,,39,,,,,,,3321.145076,0,,,,,0,48,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1379,2355,3027,3928,4779,5517,6510,7412",failOutcome,9,,",1295,316,103,227,248,64,348,352",,,125,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
410,,35,,,,,,,1386.014257,0,,,,,0,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",929,1707,2391,3197,3933,4708,5438,6247",failOutcome,5,,",780,173,156,110,62,154,131,173",,,126,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
411,,21,,,,,,,3197.570521,0,,,,,0,46,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1614,2318,3063,3820,4651,5348,6570,7369",failOutcome,1,,",1497,83,164,41,248,83,588,190",,,127,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
412,,34,,,,,,,2949.631648,0,,,,,0,48,,",fkey,jkey,fkey,jkey,jkey,fkey,jkey",",1398,2078,2867,3642,5168,6100,7001",failOutcome,4,,",1319,0,156,172,72,244,334,161",,,128,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
413,,28,,,,,,,3441.87832,0,,,,,0,48,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",936,1556,2285,3205,3915,4835,5386,6180,7005,7985,8685",failOutcome,8,,",1396,193,263,119,221,1596,335,97",,,129,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
414,,8,,,,,,,2616.886349,0,,,,,0,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",1428,2068,2858,3307,4361,5285,6162,7038,7797,8644",failOutcome,8,,",1368,1181,496,236,304,149,230,113",,,130,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
415,,2,,,,,,,547.0924683,0,,,,,0,0,,",space,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",717,1457,2248,3424,4072,4911,5792,6821,7615",failOutcome,2,,",1349,208,454,90,190,335,266,261",,,131,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
416,,39,,,,,,,2358.846896,0,,,,,0,24,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",1386,2158,3189,4007,4887,5737,6606,7511",failOutcome,9,,",1226,213,403,213,245,239,238,269",,,132,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
417,,,,,,,,,,,,,,,,,postquestionnaire,,,,,begin,,,,,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
418,1,,,,,,,,,,,,,,,,postquestionnaire,,,,,submit,,,,,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
419,,,,None,,,,,,,,,,,,,,,,,,,,,,,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
420,,,,,,,9,,,,,,,,,,,,,,,,,,,,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
421,,,,,,0,,,,,,,,,,,,,,,,,,,,,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
422,,,,,,,,,,,,,,6,,,,,,,,,,,,,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
423,,,,,4,,,,,,,,,,,,,,,,,,,,,,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
424,,,,,,,,,,,2,,,,,,,,,,,,,,,,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
425,,,,,,,,,,,,,10,,,,,,,,,,,,,,,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
426,,,,,,,,,,,,,,,,,,,,,,,,,,,10,AD1PP40BCLSD2:3SLE99ER0NDPPGOTZUVXKXSE8NWBZP,
427,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
428,,,NextPage,,,,,,,,,0,,,,,INSTRUCTIONS,,,,,,,instructions/instruct-1.html,,,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,5538
429,,,NextPage,,,,,,,,,1,,,,,INSTRUCTIONS,,,,,,,instructions/instruct-2.html,,,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,17544
430,,,NextPage,,,,,,,,,2,,,,,INSTRUCTIONS,,,,,,,instructions/instruct-3.html,,,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,44011
431,,,FinishInstructions,,,,,,,,,3,,,,,INSTRUCTIONS,,,,,,,instructions/instruct-ready.html,,,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,36264
432,,8,,,,,,,742.7922876,0,,,,,247,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",642,1542,2507,3394,4153,4953,5672,6402",success,8,,",563,317,282,274,133,153,113,83",,,1,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
433,,25,,,,,,,902.3486374,0,,,,,148,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",555,1374,2176,3043,3723,4453,5104,5825",success,5,,",484,162,183,254,57,68,63,54",,,2,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
434,,22,,,,,,,3495.472205,0,,,,,261,48,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",465,836,1682,2475,3234,4024,4754,5596,6396",success,2,,",755,215,152,144,164,116,190,187",,,3,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
435,,21,,,,,,,1692.784264,0,,,,,166,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",533,1304,2083,2921,3745,4431,5183,5884",success,1,,",464,122,209,140,223,68,116,63",,,4,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
436,,38,,,,,,,1411.188489,1348,,,,,293,24,,",jkey,fkey,jkey,fkey,space,jkey,fkey,jkey,fkey",",621,1384,2139,3092,3410,4088,4911,5691,6489",gamble,8,,",541,122,142,225,457,201,163,152",,,5,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
437,,8,,,,,,,1417.533404,0,,,,,206,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",456,1207,2007,2722,3597,4266,5129,5826",success,8,,",399,101,174,84,244,53,243,43",,,6,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
438,,2,,,,,,,3665.355181,0,,,,,133,48,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",360,1129,1918,2638,3522,4346,5022,5844",success,2,,",299,124,229,55,250,155,62,183",,,7,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
439,,21,,,,,,,1163.10851,0,,,,,240,12,,",jkey,fkey,jkey,fkey,jkey,jkey,fkey,jkey,fkey",",410,1231,1982,2849,3430,3948,4797,5583,6350",success,1,,",330,174,145,246,472,181,203,103",,,8,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
440,,28,,,,,,,2576.954413,0,,,,,223,36,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",692,1513,2352,3131,3963,4797,5492,6292",success,8,,",613,181,233,122,234,152,123,123",,,9,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
441,,25,,,,,,,2932.804484,0,,,,,33,36,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",498,1256,2068,2815,3648,4416,5097,5786",success,5,,",426,113,195,139,168,143,118,61",,,10,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
442,,22,,,,,,,3640.333644,0,,,,,125,60,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",474,1275,1985,2805,3477,4215,4915,5645",success,2,,",375,185,84,115,104,154,90,65",,,11,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
443,,22,,,,,,,2924.808897,0,,,,,218,48,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",454,1226,1933,2753,3413,4215,4854,5692",success,2,,",373,145,99,173,58,137,31,115",,,12,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
444,,29,,,,,,,1636.349174,0,,,,,246,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",490,1130,1808,2579,3788,4509,5302,6070,6839",success,9,,",1050,67,129,546,170,126,144,160",,,13,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
445,,5,,,,,,,1236.228014,0,,,,,353,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",515,1486,2236,3115,3854,4792,5425,6344",success,5,,",445,324,143,234,135,224,93,235",,,14,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
446,,39,,,,,,,2720.185372,1100,,,,,284,36,,",jkey,fkey,jkey,fkey,jkey,space,fkey,jkey,fkey",",416,1267,2067,2908,3740,4247,4756,5507,6349",gamble,9,,",346,213,213,155,193,466,93,173",,,15,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
447,,24,,,,,,,1677.944337,0,,,,,191,24,,",jkey,fkey,jkey,jkey,fkey,jkey,fkey,jkey",",407,927,1655,3285,4036,4696,5507,6135",success,4,,",837,138,179,102,184,52,144,74",,,16,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
448,,24,,,,,,,3279.677774,0,,,,,196,48,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",495,1294,2095,2865,3581,4353,5003,5693",success,4,,",424,169,178,114,83,152,43,33",,,17,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
449,,31,,,,,,,3630.371275,0,,,,,365,48,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",343,1121,1854,2636,3437,4153,4956,5763",success,1,,",274,81,174,126,164,168,137,162",,,18,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
450,,34,,,,,,,2243.921495,0,,,,,897,36,,",jkey,fkey,jkey,fkey,jkey,fkey,space,jkey,fkey,jkey",",467,837,1556,2490,3195,4017,4626,5498,6205,7015",success,4,,",746,114,213,213,126,803,186,186",,,19,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
451,,8,,,,,,,2188.677169,0,,,,,286,36,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",336,746,1466,2266,3006,3909,4605,5385,6137",success,8,,",635,134,143,154,154,221,77,163",,,20,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
452,,5,,,,,,,1229.759116,0,,,,,114,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",486,1215,1963,2774,3577,4334,5044,5744",success,5,,",405,102,193,101,206,82,133,35",,,21,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
453,,24,,,,,,,1931.389388,0,,,,,132,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,jkey,fkey",",367,1088,1817,2569,3267,3967,4587,5070,5809",success,4,,",297,85,112,104,100,63,489,72",,,22,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
454,,39,,,,,,,2449.392949,789,,,,,44,36,,",jkey,fkey,jkey,fkey,jkey,space,fkey,jkey,fkey",",490,1189,1941,2671,3331,3660,4197,4823,5680",gamble,9,,",341,124,144,72,74,194,54,193",,,23,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
455,,39,,,,,,,1318.895858,741,,,,,366,24,,",fkey,jkey,fkey,space,jkey,fkey,jkey,fkey,jkey",",524,1144,1942,2594,2985,3830,4494,5203,5883",gamble,9,,",444,46,100,445,124,113,88,65",,,24,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
456,,1,,,,,,,1466.498813,0,,,,,259,12,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",491,902,1791,2638,3451,4151,4993,5713,6511",success,1,,",811,242,194,201,115,195,94,163",,,25,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
457,,86,,,,,,,1797.804022,0,,,,,263,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",549,1390,2199,3051,3828,4650,5359,6132",success,6,,",471,212,194,181,134,212,124,63",,,26,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
458,,35,,,,,,,2361.848423,1018,,,,,309,36,,",jkey,fkey,jkey,fkey,jkey,space,fkey,jkey,fkey,jkey",",437,877,1675,2546,3327,4227,4676,5466,6277,7089",gamble,5,,",777,192,234,154,722,188,160,188",,,27,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
459,,2,,,,,,,3152.777663,0,,,,,236,48,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",437,1206,2026,2779,3585,4407,5248,5875",success,2,,",346,164,153,155,249,127,194,22",,,28,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
460,,5,,,,,,,1747.232534,0,,,,,231,24,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",354,1115,1914,2824,3678,4493,5204,6025",success,5,,",255,150,174,355,133,223,74,204",,,29,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
461,,9,,,,,,,1661.579162,0,,,,,193,24,,",fkey,jkey,fkey,fkey,jkey,fkey,jkey,fkey",",385,855,1704,3304,4066,4804,5585,6253",success,9,,",774,203,185,198,132,72,154,45",,,30,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
462,,34,,,,,,,1738.61877,0,,,,,426,24,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",346,1091,1816,2678,3486,4191,4844,5476",success,4,,",245,86,166,210,162,61,31,37",,,31,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
463,,2,,,,,,,1989.407128,0,,,,,235,24,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",236,677,1397,2145,2887,3558,4346,5005,5805",success,2,,",537,113,163,84,64,122,84,143",,,32,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
464,,1,,,,,,,3661.324646,0,,,,,183,48,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",486,944,1853,2624,3403,4114,4783,5554,6273",success,1,,",853,331,105,143,95,42,143,65",,,33,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
465,,9,,,,,,,2848.22364,0,,,,,285,36,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",379,767,1528,2357,3026,3968,4655,5456,6294",success,9,,",647,174,193,54,310,111,88,184",,,34,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
466,,31,,,,,,,2526.68566,0,,,,,212,36,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",578,1256,1957,2617,3397,4236,4937,5771",success,1,,",476,52,104,54,125,193,73,104",,,35,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
467,,25,,,,,,,1014.351168,0,,,,,139,12,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,fkey",",394,738,1648,2578,3411,4007,4707,5374,5933,6400",success,5,,",648,265,313,163,64,14,63,350",,,36,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
468,,35,,,,,,,2968.402747,758,,,,,264,48,,",fkey,jkey,fkey,jkey,fkey,space,jkey,fkey,jkey",",449,1179,1979,2769,3595,4274,4715,5431,6288",gamble,5,,",389,83,144,175,183,512,74,182",,,37,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
469,,1,,,,,,,1468.383923,0,,,,,224,24,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",414,754,1555,2283,3188,3833,4625,5292,6090",success,1,,",633,184,130,256,51,165,42,116",,,38,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
470,,35,,,,,,,2324.545177,771,,,,,426,36,,",jkey,fkey,jkey,fkey,space,jkey,fkey,jkey,fkey",",535,1376,2136,2925,3646,4473,5207,5955,6805",gamble,5,,",450,184,169,134,862,174,167,179",,,39,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
471,,5,,,,,,,1979.002641,0,,,,,200,24,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",553,1335,2104,2843,3693,4364,5054,5693",success,5,,",453,173,133,124,203,63,44,58",,,40,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
472,,21,,,,,,,3254.457542,0,,,,,226,36,,",fkey,jkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",480,1070,1521,2444,3209,4030,4762,5530,6232",success,1,,",414,400,224,215,173,83,156,99",,,41,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
473,,4,,,,,,,1340.880257,0,,,,,153,12,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",425,664,1515,2267,3125,3746,4575,5205,5975",success,4,,",576,222,95,254,31,142,44,125",,,42,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
474,,1,,,,,,,1433.230801,0,,,,,355,24,,",fkey,jkey,jkey,fkey,fkey,jkey,fkey,jkey",",464,1234,2654,3294,3685,4332,5064,5825",success,1,,",425,64,103,103,364,70,95,154",,,43,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
475,,75,,,,,,,2064.464016,0,,,,,174,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",737,1578,2321,3208,3897,4668,5367,6098",success,5,,",658,184,113,235,189,47,172,14",,,44,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
476,,32,,,,,,,3347.925301,0,,,,,186,48,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",694,1094,1944,2705,3525,4666,5673,6393,7334",success,2,,",984,212,200,130,472,520,26,235",,,45,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
477,,39,,,,,,,1918.197019,774,,,,,294,24,,",jkey,fkey,jkey,fkey,space,jkey,fkey,jkey,fkey",",717,1509,2329,3137,3428,4109,4817,5639,6409",gamble,9,,",637,156,213,162,306,126,194,145",,,46,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
478,,86,,,,,,,2288.1351,0,,,,,352,36,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",482,1120,1949,2796,3599,4372,5302,5974",success,6,,",332,73,143,216,232,167,264,61",,,47,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
479,,22,,,,,,,2749.431699,0,,,,,458,36,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",412,1140,2101,2732,3569,4289,5208,5990",success,2,,",302,141,255,74,182,86,185,238",,,48,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
480,,32,,,,,,,1796.488805,0,,,,,273,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",626,1116,1815,2675,3495,4320,5005,5783,6467",success,2,,",1005,113,202,218,150,121,121,91",,,49,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
481,,32,,,,,,,3683.482857,0,,,,,267,48,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",669,1429,2289,3100,3991,5021,5849,6675",success,2,,",614,119,280,149,223,414,216,221",,,50,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
482,,39,,,,,,,3424.183731,657,,,,,316,48,,",fkey,jkey,fkey,jkey,fkey,space,jkey,fkey,jkey",",470,1189,2000,2791,3759,4509,4982,5770,6580",gamble,9,,",340,141,176,173,322,615,153,198",,,51,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
483,,25,,,,,,,1370.563851,0,,,,,396,12,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",329,710,1604,2310,3238,4010,4800,5668,6571",success,5,,",641,181,164,272,145,173,258,218",,,52,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
484,,38,,,,,,,3225.842762,765,,,,,288,48,,",jkey,fkey,jkey,fkey,jkey,space,fkey,jkey,fkey",",681,1531,2330,3190,4230,4660,5269,6089,6972",gamble,8,,",591,204,212,209,384,409,203,284",,,53,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
485,,9,,,,,,,2060.817747,0,,,,,125,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",555,1389,2177,2968,3686,4485,5156,5856",success,9,,",489,141,212,149,126,172,37,45",,,54,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
486,,38,,,,,,,3101.818286,661,,,,,268,36,,",fkey,jkey,fkey,jkey,fkey,space,jkey,fkey,jkey,fkey",",396,763,1541,2386,3285,4515,4926,5718,6574,7419",gamble,8,,",645,211,216,243,1033,135,280,155",,,55,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
487,,86,,,,,,,1520.843539,0,,,,,216,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",568,1329,2199,3018,3807,4755,5426,6108",success,6,,",488,103,285,194,175,192,120,64",,,56,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
488,,38,,,,,,,2169.886802,604,,,,,475,24,,",fkey,jkey,fkey,jkey,space,fkey,jkey,fkey,jkey",",801,1549,2448,3200,3609,4189,4966,5742,6560",gamble,8,,",744,100,235,174,351,110,139,243",,,57,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
489,,34,,,,,,,846.3399443,0,,,,,445,12,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",629,1371,2341,3078,4028,4718,5569,6415",success,4,,",547,137,221,232,274,94,260,206",,,58,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
